
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
              R2018b Update 4 (9.5.0.1067069) 64-bit (glnxa64)
                             February 28, 2019

 
For online documentation, see https://www.mathworks.com/support
For product information, visit www.mathworks.com.
 
trial: 1
The directed graph is generated.
AsySPA: 68000-th iteration, the error is 1.929834
AsySPA: 69000-th iteration, the error is 1.907533
AsySPA: 70000-th iteration, the error is 1.884495
AsySPA: 71000-th iteration, the error is 1.863442
AsySPA: 72000-th iteration, the error is 1.843031
AsySPA: 73000-th iteration, the error is 1.850571
AsySPA: 74000-th iteration, the error is 1.802551
AsySPA: 75000-th iteration, the error is 1.783590
AsySPA: 76000-th iteration, the error is 1.763320
AsySPA: 77000-th iteration, the error is 1.746086
AsySPA: 78000-th iteration, the error is 1.726914
AsySPA: 79000-th iteration, the error is 1.708458
AsySPA: 80000-th iteration, the error is 1.689228
AsySPA Err: 1.6892
Elapsed time is 60.757851 seconds.
trial: 5
The directed graph is generated.
ASYSONATA: 1000-th iteration, the error is 5.946743
ASYSONATA: 2000-th iteration, the error is 3.914436
ASYSONATA: 3000-th iteration, the error is 2.650918
ASYSONATA: 4000-th iteration, the error is 1.853395
ASYSONATA: 5000-th iteration, the error is 1.328148
ASYSONATA: 6000-th iteration, the error is 0.956480
ASYSONATA: 7000-th iteration, the error is 0.692078
ASYSONATA: 8000-th iteration, the error is 0.499431
ASYSONATA: 9000-th iteration, the error is 0.362630
ASYSONATA: 10000-th iteration, the error is 0.267226
ASYSONATA: 11000-th iteration, the error is 0.194250
ASYSONATA: 12000-th iteration, the error is 0.141852
ASYSONATA: 13000-th iteration, the error is 0.103829
ASYSONATA: 14000-th iteration, the error is 0.076028
ASYSONATA: 15000-th iteration, the error is 0.056242
ASYSONATA: 16000-th iteration, the error is 0.040754
ASYSONATA: 17000-th iteration, the error is 0.030013
ASYSONATA: 18000-th iteration, the error is 0.021782
ASYSONATA: 19000-th iteration, the error is 0.015858
ASYSONATA: 20000-th iteration, the error is 0.011530
ASYSONATA: 21000-th iteration, the error is 0.008426
ASYSONATA: 22000-th iteration, the error is 0.006191
ASYSONATA: 23000-th iteration, the error is 0.004575
ASYSONATA: 24000-th iteration, the error is 0.003360
ASYSONATA: 25000-th iteration, the error is 0.002492
ASYSONATA: 26000-th iteration, the error is 0.001805
ASYSONATA: 27000-th iteration, the error is 0.001329
ASYSONATA: 28000-th iteration, the error is 0.000978
ASYSONATA: 29000-th iteration, the error is 0.000731
ASYSONATA: 30000-th iteration, the error is 0.000525
ASYSONATA: 31000-th iteration, the error is 0.000386
ASYSONATA: 32000-th iteration, the error is 0.000281
ASYSONATA: 33000-th iteration, the error is 0.000206
ASYSONATA: 34000-th iteration, the error is 0.000152
ASYSONATA: 35000-th iteration, the error is 0.000113
ASYSONATA: 36000-th iteration, the error is 0.000084
ASYSONATA: 37000-th iteration, the error is 0.000062
ASYSONATA: 38000-th iteration, the error is 0.000045
ASYSONATA: 39000-th iteration, the error is 0.000033
ASYSONATA: 40000-th iteration, the error is 0.000024
ASYSONATA: 41000-th iteration, the error is 0.000017
ASYSONATA: 42000-th iteration, the error is 0.000013
ASYSONATA: 43000-th iteration, the error is 0.000009
ASYSONATA: 44000-th iteration, the error is 0.000007
ASYSONATA: 45000-th iteration, the error is 0.000005
ASYSONATA: 46000-th iteration, the error is 0.000004
ASYSONATA: 47000-th iteration, the error is 0.000003
ASYSONATA: 48000-th iteration, the error is 0.000002
ASYSONATA: 49000-th iteration, the error is 0.000001
ASYSONATA: 50000-th iteration, the error is 0.000001
ASYSONATA: 51000-th iteration, the error is 0.000001
ASYSONATA: 52000-th iteration, the error is 0.000001
ASYSONATA: 53000-th iteration, the error is 0.000000
ASYSONATA: 54000-th iteration, the error is 0.000000
ASYSONATA: 55000-th iteration, the error is 0.000000
ASYSONATA: 56000-th iteration, the error is 0.000000
ASYSONATA: 57000-th iteration, the error is 0.000000
ASYSONATA: 58000-th iteration, the error is 0.000000
ASYSONATA: 59000-th iteration, the error is 0.000000
ASYSONATA: 60000-th iteration, the error is 0.000000
ASYSONATA: 61000-th iteration, the error is 0.000000
ASYSONATA: 62000-th iteration, the error is 0.000000
ASYSONATA: 63000-th iteration, the error is 0.000000
ASYSONATA: 64000-th iteration, the error is 0.000000
ASYSONATA: 65000-th iteration, the error is 0.000000
ASYSONATA: 66000-th iteration, the error is 0.000000
ASYSONATA: 67000-th iteration, the error is 0.000000
ASYSONATA: 68000-th iteration, the error is 0.000000
ASYSONATA: 69000-th iteration, the error is 0.000000
ASYSONATA: 70000-th iteration, the error is 0.000000
ASYSONATA: 71000-th iteration, the error is 0.000000
ASYSONATA: 72000-th iteration, the error is 0.000000
ASYSONATA: 73000-th iteration, the error is 0.000000
ASYSONATA: 74000-th iteration, the error is 0.000000
ASYSONATA: 75000-th iteration, the error is 0.000000
ASYSONATA: 76000-th iteration, the error is 0.000000
ASYSONATA: 77000-th iteration, the error is 0.000000
ASYSONATA: 78000-th iteration, the error is 0.000000
ASYSONATA: 79000-th iteration, the error is 0.000000
ASYSONATA: 80000-th iteration, the error is 0.000000
ASYSONATA Err: 9.9129e-11
ASYSONATA-dimi: 1000-th iteration, the error is 4.931634
ASYSONATA-dimi: 2000-th iteration, the error is 2.988604
ASYSONATA-dimi: 3000-th iteration, the error is 1.931789
ASYSONATA-dimi: 4000-th iteration, the error is 1.296222
ASYSONATA-dimi: 5000-th iteration, the error is 0.888927
ASYSONATA-dimi: 6000-th iteration, the error is 0.603285
ASYSONATA-dimi: 7000-th iteration, the error is 0.423366
ASYSONATA-dimi: 8000-th iteration, the error is 0.295799
ASYSONATA-dimi: 9000-th iteration, the error is 0.208316
ASYSONATA-dimi: 10000-th iteration, the error is 0.148926
ASYSONATA-dimi: 11000-th iteration, the error is 0.105874
ASYSONATA-dimi: 12000-th iteration, the error is 0.078004
ASYSONATA-dimi: 13000-th iteration, the error is 0.056874
ASYSONATA-dimi: 14000-th iteration, the error is 0.041724
ASYSONATA-dimi: 15000-th iteration, the error is 0.030504
ASYSONATA-dimi: 16000-th iteration, the error is 0.022517
ASYSONATA-dimi: 17000-th iteration, the error is 0.016734
ASYSONATA-dimi: 18000-th iteration, the error is 0.012232
ASYSONATA-dimi: 19000-th iteration, the error is 0.009137
ASYSONATA-dimi: 20000-th iteration, the error is 0.006753
ASYSONATA-dimi: 21000-th iteration, the error is 0.005048
ASYSONATA-dimi: 22000-th iteration, the error is 0.003790
ASYSONATA-dimi: 23000-th iteration, the error is 0.002860
ASYSONATA-dimi: 24000-th iteration, the error is 0.002175
ASYSONATA-dimi: 25000-th iteration, the error is 0.001664
ASYSONATA-dimi: 26000-th iteration, the error is 0.001263
ASYSONATA-dimi: 27000-th iteration, the error is 0.000973
ASYSONATA-dimi: 28000-th iteration, the error is 0.000749
ASYSONATA-dimi: 29000-th iteration, the error is 0.000585
ASYSONATA-dimi: 30000-th iteration, the error is 0.000447
ASYSONATA-dimi: 31000-th iteration, the error is 0.000347
ASYSONATA-dimi: 32000-th iteration, the error is 0.000269
ASYSONATA-dimi: 33000-th iteration, the error is 0.000207
ASYSONATA-dimi: 34000-th iteration, the error is 0.000161
ASYSONATA-dimi: 35000-th iteration, the error is 0.000127
ASYSONATA-dimi: 36000-th iteration, the error is 0.000099
ASYSONATA-dimi: 37000-th iteration, the error is 0.000078
ASYSONATA-dimi: 38000-th iteration, the error is 0.000062
ASYSONATA-dimi: 39000-th iteration, the error is 0.000049
ASYSONATA-dimi: 40000-th iteration, the error is 0.000038
ASYSONATA-dimi: 41000-th iteration, the error is 0.000030
ASYSONATA-dimi: 42000-th iteration, the error is 0.000024
ASYSONATA-dimi: 43000-th iteration, the error is 0.000019
ASYSONATA-dimi: 44000-th iteration, the error is 0.000015
ASYSONATA-dimi: 45000-th iteration, the error is 0.000012
ASYSONATA-dimi: 46000-th iteration, the error is 0.000010
ASYSONATA-dimi: 47000-th iteration, the error is 0.000008
ASYSONATA-dimi: 48000-th iteration, the error is 0.000006
ASYSONATA-dimi: 49000-th iteration, the error is 0.000005
ASYSONATA-dimi: 50000-th iteration, the error is 0.000004
ASYSONATA-dimi: 51000-th iteration, the error is 0.000003
ASYSONATA-dimi: 52000-th iteration, the error is 0.000003
ASYSONATA-dimi: 53000-th iteration, the error is 0.000002
ASYSONATA-dimi: 54000-th iteration, the error is 0.000002
ASYSONATA-dimi: 55000-th iteration, the error is 0.000001
ASYSONATA-dimi: 56000-th iteration, the error is 0.000001
ASYSONATA-dimi: 57000-th iteration, the error is 0.000001
ASYSONATA-dimi: 58000-th iteration, the error is 0.000001
ASYSONATA-dimi: 59000-th iteration, the error is 0.000001
ASYSONATA-dimi: 60000-th iteration, the error is 0.000001
ASYSONATA-dimi: 61000-th iteration, the error is 0.000000
ASYSONATA-dimi: 62000-th iteration, the error is 0.000000
ASYSONATA-dimi: 63000-th iteration, the error is 0.000000
ASYSONATA-dimi: 64000-th iteration, the error is 0.000000
ASYSONATA-dimi: 65000-th iteration, the error is 0.000000
ASYSONATA-dimi: 66000-th iteration, the error is 0.000000
ASYSONATA-dimi: 67000-th iteration, the error is 0.000000
ASYSONATA-dimi: 68000-th iteration, the error is 0.000000
ASYSONATA-dimi: 69000-th iteration, the error is 0.000000
ASYSONATA-dimi: 70000-th iteration, the error is 0.000000
ASYSONATA-dimi: 71000-th iteration, the error is 0.000000
ASYSONATA-dimi: 72000-th iteration, the error is 0.000000
ASYSONATA-dimi: 73000-th iteration, the error is 0.000000
ASYSONATA-dimi: 74000-th iteration, the error is 0.000000
ASYSONATA-dimi: 75000-th iteration, the error is 0.000000
ASYSONATA-dimi: 76000-th iteration, the error is 0.000000
ASYSONATA-dimi: 77000-th iteration, the error is 0.000000
ASYSONATA-dimi: 78000-th iteration, the error is 0.000000
ASYSONATA-dimi: 79000-th iteration, the error is 0.000000
ASYSONATA-dimi: 80000-th iteration, the error is 0.000000
ASYSONATA-dimi Err: 1.5546e-08
AsySubPush: 1000-th iteration, the error is 18.340454
AsySubPush: 2000-th iteration, the error is 18.166594
AsySubPush: 3000-th iteration, the error is 17.989313
AsySubPush: 4000-th iteration, the error is 17.806713
AsySubPush: 5000-th iteration, the error is 17.635014
AsySubPush: 6000-th iteration, the error is 17.468793
AsySubPush: 7000-th iteration, the error is 17.288995
AsySubPush: 8000-th iteration, the error is 17.140894
AsySubPush: 9000-th iteration, the error is 16.943578
AsySubPush: 10000-th iteration, the error is 16.811110
AsySubPush: 11000-th iteration, the error is 16.652643
AsySubPush: 12000-th iteration, the error is 16.500203
AsySubPush: 13000-th iteration, the error is 16.345164
AsySubPush: 14000-th iteration, the error is 16.173573
AsySubPush: 15000-th iteration, the error is 16.032262
AsySubPush: 16000-th iteration, the error is 15.892749
AsySubPush: 17000-th iteration, the error is 15.747993
AsySubPush: 18000-th iteration, the error is 15.599019
AsySubPush: 19000-th iteration, the error is 15.465670
AsySubPush: 20000-th iteration, the error is 15.321955
AsySubPush: 21000-th iteration, the error is 15.186846
AsySubPush: 22000-th iteration, the error is 15.040087
AsySubPush: 23000-th iteration, the error is 14.925923
AsySubPush: 24000-th iteration, the error is 14.788554
AsySubPush: 25000-th iteration, the error is 14.663462
AsySubPush: 26000-th iteration, the error is 14.535451
AsySubPush: 27000-th iteration, the error is 14.409619
AsySubPush: 28000-th iteration, the error is 14.257586
AsySubPush: 29000-th iteration, the error is 14.164899
AsySubPush: 30000-th iteration, the error is 14.042832
AsySubPush: 31000-th iteration, the error is 13.926420
AsySubPush: 32000-th iteration, the error is 13.808353
AsySubPush: 33000-th iteration, the error is 13.691113
AsySubPush: 34000-th iteration, the error is 13.578224
AsySubPush: 35000-th iteration, the error is 13.467369
AsySubPush: 36000-th iteration, the error is 13.358275
AsySubPush: 37000-th iteration, the error is 13.248820
AsySubPush: 38000-th iteration, the error is 13.132285
AsySubPush: 39000-th iteration, the error is 13.039251
AsySubPush: 40000-th iteration, the error is 12.935375
AsySubPush: 41000-th iteration, the error is 12.826157
AsySubPush: 42000-th iteration, the error is 12.731184
AsySubPush: 43000-th iteration, the error is 12.633222
AsySubPush: 44000-th iteration, the error is 12.531837
AsySubPush: 45000-th iteration, the error is 12.436230
AsySubPush: 46000-th iteration, the error is 12.335015
AsySubPush: 47000-th iteration, the error is 12.249687
AsySubPush: 48000-th iteration, the error is 12.153528
AsySubPush: 49000-th iteration, the error is 12.058497
AsySubPush: 50000-th iteration, the error is 11.974416
AsySubPush: 51000-th iteration, the error is 11.888095
AsySubPush: 52000-th iteration, the error is 11.801894
AsySubPush: 53000-th iteration, the error is 11.716580
AsySubPush: 54000-th iteration, the error is 11.625193
AsySubPush: 55000-th iteration, the error is 11.548526
AsySubPush: 56000-th iteration, the error is 11.454054
AsySubPush: 57000-th iteration, the error is 11.377837
AsySubPush: 58000-th iteration, the error is 11.301730
AsySubPush: 59000-th iteration, the error is 11.223656
AsySubPush: 60000-th iteration, the error is 11.145063
AsySubPush: 61000-th iteration, the error is 11.067673
AsySubPush: 62000-th iteration, the error is 10.991254
AsySubPush: 63000-th iteration, the error is 10.917630
AsySubPush: 64000-th iteration, the error is 10.841710
AsySubPush: 65000-th iteration, the error is 10.769297
AsySubPush: 66000-th iteration, the error is 10.695443
AsySubPush: 67000-th iteration, the error is 10.621470
AsySubPush: 68000-th iteration, the error is 10.552550
AsySubPush: 69000-th iteration, the error is 10.480379
AsySubPush: 70000-th iteration, the error is 10.413674
AsySubPush: 71000-th iteration, the error is 10.345537
AsySubPush: 72000-th iteration, the error is 10.276424
AsySubPush: 73000-th iteration, the error is 10.212378
AsySubPush: 74000-th iteration, the error is 10.145644
AsySubPush: 75000-th iteration, the error is 10.079768
AsySubPush: 76000-th iteration, the error is 10.014501
AsySubPush: 77000-th iteration, the error is 9.941092
AsySubPush: 78000-th iteration, the error is 9.888817
AsySubPush: 79000-th iteration, the error is 9.825899
AsySubPush: 80000-th iteration, the error is 9.763727
AsySubPush Err: 9.7637
AsySPA: 1000-th iteration, the error is 12.251270
AsySPA: 2000-th iteration, the error is 10.310733
AsySPA: 3000-th iteration, the error is 9.234232
AsySPA: 4000-th iteration, the error is 8.485479
AsySPA: 5000-th iteration, the error is 7.882857
AsySPA: 6000-th iteration, the error is 7.397393
AsySPA: 7000-th iteration, the error is 6.993796
AsySPA: 8000-th iteration, the error is 6.634425
AsySPA: 9000-th iteration, the error is 6.324580
AsySPA: 10000-th iteration, the error is 6.081611
AsySPA: 11000-th iteration, the error is 5.846123
AsySPA: 12000-th iteration, the error is 5.629061
AsySPA: 13000-th iteration, the error is 5.431621
AsySPA: 14000-th iteration, the error is 5.257349
AsySPA: 15000-th iteration, the error is 5.084188
AsySPA: 16000-th iteration, the error is 4.932136
AsySPA: 17000-th iteration, the error is 4.790495
AsySPA: 18000-th iteration, the error is 4.666893
AsySPA: 19000-th iteration, the error is 4.541078
AsySPA: 20000-th iteration, the error is 4.429212
AsySPA: 21000-th iteration, the error is 4.321454
AsySPA: 22000-th iteration, the error is 4.218827
AsySPA: 23000-th iteration, the error is 4.115468
AsySPA: 24000-th iteration, the error is 4.030642
AsySPA: 25000-th iteration, the error is 3.947165
AsySPA: 26000-th iteration, the error is 3.867471
AsySPA: 27000-th iteration, the error is 3.780111
AsySPA: 28000-th iteration, the error is 3.699187
AsySPA: 29000-th iteration, the error is 3.627793
AsySPA: 30000-th iteration, the error is 3.555746
AsySPA: 31000-th iteration, the error is 3.490063
AsySPA: 32000-th iteration, the error is 3.425671
AsySPA: 33000-th iteration, the error is 3.366495
AsySPA: 34000-th iteration, the error is 3.305232
AsySPA: 35000-th iteration, the error is 3.244860
AsySPA: 36000-th iteration, the error is 3.189208
AsySPA: 37000-th iteration, the error is 3.134754
AsySPA: 38000-th iteration, the error is 3.081982
AsySPA: 39000-th iteration, the error is 3.029051
AsySPA: 40000-th iteration, the error is 2.979909
AsySPA: 41000-th iteration, the error is 2.936398
AsySPA: 42000-th iteration, the error is 2.889253
AsySPA: 43000-th iteration, the error is 2.844925
AsySPA: 44000-th iteration, the error is 2.800345
AsySPA: 45000-th iteration, the error is 2.757257
AsySPA: 46000-th iteration, the error is 2.717791
AsySPA: 47000-th iteration, the error is 2.675125
AsySPA: 48000-th iteration, the error is 2.637450
AsySPA: 49000-th iteration, the error is 2.600821
AsySPA: 50000-th iteration, the error is 2.563635
AsySPA: 51000-th iteration, the error is 2.528009
AsySPA: 52000-th iteration, the error is 2.493702
AsySPA: 53000-th iteration, the error is 2.459266
AsySPA: 54000-th iteration, the error is 2.428744
AsySPA: 55000-th iteration, the error is 2.397171
AsySPA: 56000-th iteration, the error is 2.366428
AsySPA: 57000-th iteration, the error is 2.336012
AsySPA: 58000-th iteration, the error is 2.306830
AsySPA: 59000-th iteration, the error is 2.281450
AsySPA: 60000-th iteration, the error is 2.247673
AsySPA: 61000-th iteration, the error is 2.220701
AsySPA: 62000-th iteration, the error is 2.193218
AsySPA: 63000-th iteration, the error is 2.167598
AsySPA: 64000-th iteration, the error is 2.140397
AsySPA: 65000-th iteration, the error is 2.113729
AsySPA: 66000-th iteration, the error is 2.143111
AsySPA: 67000-th iteration, the error is 2.079987
AsySPA: 68000-th iteration, the error is 2.040118
AsySPA: 69000-th iteration, the error is 2.016147
AsySPA: 70000-th iteration, the error is 1.993253
AsySPA: 71000-th iteration, the error is 1.970311
AsySPA: 72000-th iteration, the error is 1.946979
AsySPA: 73000-th iteration, the error is 1.926763
AsySPA: 74000-th iteration, the error is 1.906999
AsySPA: 75000-th iteration, the error is 1.885253
AsySPA: 76000-th iteration, the error is 1.863868
AsySPA: 77000-th iteration, the error is 1.843582
AsySPA: 78000-th iteration, the error is 1.822753
AsySPA: 79000-th iteration, the error is 1.802931
AsySPA: 80000-th iteration, the error is 1.784479
AsySPA Err: 1.7845
Elapsed time is 60.994005 seconds.
trial: 6
The directed graph is generated.
ASYSONATA: 1000-th iteration, the error is 5.478804
ASYSONATA: 2000-th iteration, the error is 3.546718
ASYSONATA: 3000-th iteration, the error is 2.484363
ASYSONATA: 4000-th iteration, the error is 1.784361
ASYSONATA: 5000-th iteration, the error is 1.294156
ASYSONATA: 6000-th iteration, the error is 0.930746
ASYSONATA: 7000-th iteration, the error is 0.682308
ASYSONATA: 8000-th iteration, the error is 0.502094
ASYSONATA: 9000-th iteration, the error is 0.365763
ASYSONATA: 10000-th iteration, the error is 0.265572
ASYSONATA: 11000-th iteration, the error is 0.197052
ASYSONATA: 12000-th iteration, the error is 0.146503
ASYSONATA: 13000-th iteration, the error is 0.108319
ASYSONATA: 14000-th iteration, the error is 0.079664
ASYSONATA: 15000-th iteration, the error is 0.058623
ASYSONATA: 16000-th iteration, the error is 0.043210
ASYSONATA: 17000-th iteration, the error is 0.031354
ASYSONATA: 18000-th iteration, the error is 0.022968
ASYSONATA: 19000-th iteration, the error is 0.016816
ASYSONATA: 20000-th iteration, the error is 0.012657
ASYSONATA: 21000-th iteration, the error is 0.009339
ASYSONATA: 22000-th iteration, the error is 0.006797
ASYSONATA: 23000-th iteration, the error is 0.005025
ASYSONATA: 24000-th iteration, the error is 0.003711
ASYSONATA: 25000-th iteration, the error is 0.002702
ASYSONATA: 26000-th iteration, the error is 0.001984
ASYSONATA: 27000-th iteration, the error is 0.001472
ASYSONATA: 28000-th iteration, the error is 0.001080
ASYSONATA: 29000-th iteration, the error is 0.000803
ASYSONATA: 30000-th iteration, the error is 0.000594
ASYSONATA: 31000-th iteration, the error is 0.000443
ASYSONATA: 32000-th iteration, the error is 0.000326
ASYSONATA: 33000-th iteration, the error is 0.000238
ASYSONATA: 34000-th iteration, the error is 0.000174
ASYSONATA: 35000-th iteration, the error is 0.000129
ASYSONATA: 36000-th iteration, the error is 0.000093
ASYSONATA: 37000-th iteration, the error is 0.000069
ASYSONATA: 38000-th iteration, the error is 0.000051
ASYSONATA: 39000-th iteration, the error is 0.000038
ASYSONATA: 40000-th iteration, the error is 0.000028
ASYSONATA: 41000-th iteration, the error is 0.000021
ASYSONATA: 42000-th iteration, the error is 0.000015
ASYSONATA: 43000-th iteration, the error is 0.000011
ASYSONATA: 44000-th iteration, the error is 0.000008
ASYSONATA: 45000-th iteration, the error is 0.000006
ASYSONATA: 46000-th iteration, the error is 0.000005
ASYSONATA: 47000-th iteration, the error is 0.000003
ASYSONATA: 48000-th iteration, the error is 0.000003
ASYSONATA: 49000-th iteration, the error is 0.000002
ASYSONATA: 50000-th iteration, the error is 0.000001
ASYSONATA: 51000-th iteration, the error is 0.000001
ASYSONATA: 52000-th iteration, the error is 0.000001
ASYSONATA: 53000-th iteration, the error is 0.000001
ASYSONATA: 54000-th iteration, the error is 0.000000
ASYSONATA: 55000-th iteration, the error is 0.000000
ASYSONATA: 56000-th iteration, the error is 0.000000
ASYSONATA: 57000-th iteration, the error is 0.000000
ASYSONATA: 58000-th iteration, the error is 0.000000
ASYSONATA: 59000-th iteration, the error is 0.000000
ASYSONATA: 60000-th iteration, the error is 0.000000
ASYSONATA: 61000-th iteration, the error is 0.000000
ASYSONATA: 62000-th iteration, the error is 0.000000
ASYSONATA: 63000-th iteration, the error is 0.000000
ASYSONATA: 64000-th iteration, the error is 0.000000
ASYSONATA: 65000-th iteration, the error is 0.000000
ASYSONATA: 66000-th iteration, the error is 0.000000
ASYSONATA: 67000-th iteration, the error is 0.000000
ASYSONATA: 68000-th iteration, the error is 0.000000
ASYSONATA: 69000-th iteration, the error is 0.000000
ASYSONATA: 70000-th iteration, the error is 0.000000
ASYSONATA: 71000-th iteration, the error is 0.000000
ASYSONATA: 72000-th iteration, the error is 0.000000
ASYSONATA: 73000-th iteration, the error is 0.000000
ASYSONATA: 74000-th iteration, the error is 0.000000
ASYSONATA: 75000-th iteration, the error is 0.000000
ASYSONATA: 76000-th iteration, the error is 0.000000
ASYSONATA: 77000-th iteration, the error is 0.000000
ASYSONATA: 78000-th iteration, the error is 0.000000
ASYSONATA: 79000-th iteration, the error is 0.000000
ASYSONATA: 80000-th iteration, the error is 0.000000
ASYSONATA Err: 1.5789e-10
ASYSONATA-dimi: 1000-th iteration, the error is 4.846500
ASYSONATA-dimi: 2000-th iteration, the error is 2.910997
ASYSONATA-dimi: 3000-th iteration, the error is 1.900923
ASYSONATA-dimi: 4000-th iteration, the error is 1.297159
ASYSONATA-dimi: 5000-th iteration, the error is 0.900842
ASYSONATA-dimi: 6000-th iteration, the error is 0.627524
ASYSONATA-dimi: 7000-th iteration, the error is 0.437919
ASYSONATA-dimi: 8000-th iteration, the error is 0.312707
ASYSONATA-dimi: 9000-th iteration, the error is 0.222925
ASYSONATA-dimi: 10000-th iteration, the error is 0.160870
ASYSONATA-dimi: 11000-th iteration, the error is 0.116435
ASYSONATA-dimi: 12000-th iteration, the error is 0.084833
ASYSONATA-dimi: 13000-th iteration, the error is 0.062069
ASYSONATA-dimi: 14000-th iteration, the error is 0.045451
ASYSONATA-dimi: 15000-th iteration, the error is 0.033481
ASYSONATA-dimi: 16000-th iteration, the error is 0.024779
ASYSONATA-dimi: 17000-th iteration, the error is 0.018271
ASYSONATA-dimi: 18000-th iteration, the error is 0.013652
ASYSONATA-dimi: 19000-th iteration, the error is 0.010230
ASYSONATA-dimi: 20000-th iteration, the error is 0.007683
ASYSONATA-dimi: 21000-th iteration, the error is 0.005812
ASYSONATA-dimi: 22000-th iteration, the error is 0.004349
ASYSONATA-dimi: 23000-th iteration, the error is 0.003287
ASYSONATA-dimi: 24000-th iteration, the error is 0.002509
ASYSONATA-dimi: 25000-th iteration, the error is 0.001893
ASYSONATA-dimi: 26000-th iteration, the error is 0.001435
ASYSONATA-dimi: 27000-th iteration, the error is 0.001119
ASYSONATA-dimi: 28000-th iteration, the error is 0.000864
ASYSONATA-dimi: 29000-th iteration, the error is 0.000672
ASYSONATA-dimi: 30000-th iteration, the error is 0.000516
ASYSONATA-dimi: 31000-th iteration, the error is 0.000404
ASYSONATA-dimi: 32000-th iteration, the error is 0.000315
ASYSONATA-dimi: 33000-th iteration, the error is 0.000245
ASYSONATA-dimi: 34000-th iteration, the error is 0.000192
ASYSONATA-dimi: 35000-th iteration, the error is 0.000153
ASYSONATA-dimi: 36000-th iteration, the error is 0.000119
ASYSONATA-dimi: 37000-th iteration, the error is 0.000095
ASYSONATA-dimi: 38000-th iteration, the error is 0.000075
ASYSONATA-dimi: 39000-th iteration, the error is 0.000060
ASYSONATA-dimi: 40000-th iteration, the error is 0.000048
ASYSONATA-dimi: 41000-th iteration, the error is 0.000038
ASYSONATA-dimi: 42000-th iteration, the error is 0.000031
ASYSONATA-dimi: 43000-th iteration, the error is 0.000025
ASYSONATA-dimi: 44000-th iteration, the error is 0.000020
ASYSONATA-dimi: 45000-th iteration, the error is 0.000016
ASYSONATA-dimi: 46000-th iteration, the error is 0.000013
ASYSONATA-dimi: 47000-th iteration, the error is 0.000011
ASYSONATA-dimi: 48000-th iteration, the error is 0.000009
ASYSONATA-dimi: 49000-th iteration, the error is 0.000007
ASYSONATA-dimi: 50000-th iteration, the error is 0.000006
ASYSONATA-dimi: 51000-th iteration, the error is 0.000005
ASYSONATA-dimi: 52000-th iteration, the error is 0.000004
ASYSONATA-dimi: 53000-th iteration, the error is 0.000003
ASYSONATA-dimi: 54000-th iteration, the error is 0.000003
ASYSONATA-dimi: 55000-th iteration, the error is 0.000002
ASYSONATA-dimi: 56000-th iteration, the error is 0.000002
ASYSONATA-dimi: 57000-th iteration, the error is 0.000001
ASYSONATA-dimi: 58000-th iteration, the error is 0.000001
ASYSONATA-dimi: 59000-th iteration, the error is 0.000001
ASYSONATA-dimi: 60000-th iteration, the error is 0.000001
ASYSONATA-dimi: 61000-th iteration, the error is 0.000001
ASYSONATA-dimi: 62000-th iteration, the error is 0.000001
ASYSONATA-dimi: 63000-th iteration, the error is 0.000000
ASYSONATA-dimi: 64000-th iteration, the error is 0.000000
ASYSONATA-dimi: 65000-th iteration, the error is 0.000000
ASYSONATA-dimi: 66000-th iteration, the error is 0.000000
ASYSONATA-dimi: 67000-th iteration, the error is 0.000000
ASYSONATA-dimi: 68000-th iteration, the error is 0.000000
ASYSONATA-dimi: 69000-th iteration, the error is 0.000000
ASYSONATA-dimi: 70000-th iteration, the error is 0.000000
ASYSONATA-dimi: 71000-th iteration, the error is 0.000000
ASYSONATA-dimi: 72000-th iteration, the error is 0.000000
ASYSONATA-dimi: 73000-th iteration, the error is 0.000000
ASYSONATA-dimi: 74000-th iteration, the error is 0.000000
ASYSONATA-dimi: 75000-th iteration, the error is 0.000000
ASYSONATA-dimi: 76000-th iteration, the error is 0.000000
ASYSONATA-dimi: 77000-th iteration, the error is 0.000000
ASYSONATA-dimi: 78000-th iteration, the error is 0.000000
ASYSONATA-dimi: 79000-th iteration, the error is 0.000000
ASYSONATA-dimi: 80000-th iteration, the error is 0.000000
ASYSONATA-dimi Err: 2.4521e-08
AsySubPush: 1000-th iteration, the error is 18.409586
AsySubPush: 2000-th iteration, the error is 18.212483
AsySubPush: 3000-th iteration, the error is 18.036650
AsySubPush: 4000-th iteration, the error is 17.871488
AsySubPush: 5000-th iteration, the error is 17.703604
AsySubPush: 6000-th iteration, the error is 17.525121
AsySubPush: 7000-th iteration, the error is 17.364861
AsySubPush: 8000-th iteration, the error is 17.192766
AsySubPush: 9000-th iteration, the error is 17.034853
AsySubPush: 10000-th iteration, the error is 16.870361
AsySubPush: 11000-th iteration, the error is 16.715352
AsySubPush: 12000-th iteration, the error is 16.557307
AsySubPush: 13000-th iteration, the error is 16.395377
AsySubPush: 14000-th iteration, the error is 16.248606
AsySubPush: 15000-th iteration, the error is 16.057403
AsySubPush: 16000-th iteration, the error is 15.949960
AsySubPush: 17000-th iteration, the error is 15.805430
AsySubPush: 18000-th iteration, the error is 15.659781
